battery,exec_timestamp,planning_timestamp,task,scheduler,device,day,exec_date,plan_date,step,delay,outlier
74,1585587948221,1585587887544,dummy,advanced,A1,1,2020-03-30T17:05:48Z,2020-03-30T17:04:47Z,399,0.6770000457763672,no
74,1585588008256,1585587948185,dummy,advanced,A1,1,2020-03-30T17:06:48Z,2020-03-30T17:05:48Z,400,0.0710000991821289,no
74,1585588068314,1585588008207,dummy,advanced,A1,1,2020-03-30T17:07:48Z,2020-03-30T17:06:48Z,401,0.10699987411499023,no
73,1585588128364,1585588068261,dummy,advanced,A1,1,2020-03-30T17:08:48Z,2020-03-30T17:07:48Z,402,0.10300016403198242,no
73,1585588188378,1585588128298,dummy,advanced,A1,1,2020-03-30T17:09:48Z,2020-03-30T17:08:48Z,403,0.07999992370605469,no
73,1585588248446,1585588188344,dummy,advanced,A1,1,2020-03-30T17:10:48Z,2020-03-30T17:09:48Z,404,0.10199999809265137,no
73,1585588308468,1585588248392,dummy,advanced,A1,1,2020-03-30T17:11:48Z,2020-03-30T17:10:48Z,405,0.07599997520446777,no
73,1585588368536,1585588308421,dummy,advanced,A1,1,2020-03-30T17:12:48Z,2020-03-30T17:11:48Z,406,0.11500000953674316,no
73,1585588428566,1585588368483,dummy,advanced,A1,1,2020-03-30T17:13:48Z,2020-03-30T17:12:48Z,407,0.08299994468688965,no
73,1585588488633,1585588428510,dummy,advanced,A1,1,2020-03-30T17:14:48Z,2020-03-30T17:13:48Z,408,0.12299990653991699,no
73,1585588549084,1585588488571,dummy,advanced,A1,1,2020-03-30T17:15:49Z,2020-03-30T17:14:48Z,409,0.5130000114440918,no
73,1585588609773,1585588549050,dummy,advanced,A1,1,2020-03-30T17:16:49Z,2020-03-30T17:15:49Z,410,0.7230000495910645,no
73,1585588670104,1585588609728,dummy,advanced,A1,1,2020-03-30T17:17:50Z,2020-03-30T17:16:49Z,411,0.37600016593933105,no
73,1585588730531,1585588670071,dummy,advanced,A1,1,2020-03-30T17:18:50Z,2020-03-30T17:17:50Z,412,0.45999979972839355,no
73,1585588791136,1585588730479,dummy,advanced,A1,1,2020-03-30T17:19:51Z,2020-03-30T17:18:50Z,413,0.6569998264312744,no
73,1585588851150,1585588791083,dummy,advanced,A1,1,2020-03-30T17:20:51Z,2020-03-30T17:19:51Z,414,0.06700015068054199,no
73,1585588911755,1585588851107,dummy,advanced,A1,1,2020-03-30T17:21:51Z,2020-03-30T17:20:51Z,415,0.6480000019073486,no
73,1585588972517,1585588911706,dummy,advanced,A1,1,2020-03-30T17:22:52Z,2020-03-30T17:21:51Z,416,0.810999870300293,no
73,1585589032755,1585588972458,dummy,advanced,A1,1,2020-03-30T17:23:52Z,2020-03-30T17:22:52Z,417,0.2970001697540283,no
73,1585589093816,1585589032714,dummy,advanced,A1,1,2020-03-30T17:24:53Z,2020-03-30T17:23:52Z,418,1.1019999980926514,no
73,1585589153832,1585589093781,dummy,advanced,A1,1,2020-03-30T17:25:53Z,2020-03-30T17:24:53Z,419,0.051000118255615234,no
73,1585589214756,1585589153804,dummy,advanced,A1,1,2020-03-30T17:26:54Z,2020-03-30T17:25:53Z,420,0.9520001411437988,no
73,1585589275243,1585589214719,dummy,advanced,A1,1,2020-03-30T17:27:55Z,2020-03-30T17:26:54Z,421,0.5239999294281006,no
73,1585589335976,1585589275205,dummy,advanced,A1,1,2020-03-30T17:28:55Z,2020-03-30T17:27:55Z,422,0.7710001468658447,no
73,1585589396645,1585589335942,dummy,advanced,A1,1,2020-03-30T17:29:56Z,2020-03-30T17:28:55Z,423,0.7030000686645508,no
73,1585589456679,1585589396601,dummy,advanced,A1,1,2020-03-30T17:30:56Z,2020-03-30T17:29:56Z,424,0.07799983024597168,no
73,1585589516729,1585589456627,dummy,advanced,A1,1,2020-03-30T17:31:56Z,2020-03-30T17:30:56Z,425,0.10199999809265137,no
73,1585589576791,1585589516690,dummy,advanced,A1,1,2020-03-30T17:32:56Z,2020-03-30T17:31:56Z,426,0.10099983215332031,no
73,1585589636836,1585589576723,dummy,advanced,A1,1,2020-03-30T17:33:56Z,2020-03-30T17:32:56Z,427,0.11299991607666016,no
73,1585589696881,1585589636777,dummy,advanced,A1,1,2020-03-30T17:34:56Z,2020-03-30T17:33:56Z,428,0.10400009155273437,no
73,1585589756944,1585589696831,dummy,advanced,A1,1,2020-03-30T17:35:56Z,2020-03-30T17:34:56Z,429,0.11299991607666016,no
73,1585589816992,1585589756888,dummy,advanced,A1,1,2020-03-30T17:36:56Z,2020-03-30T17:35:56Z,430,0.10400009155273437,no
73,1585589877026,1585589816931,dummy,advanced,A1,1,2020-03-30T17:37:57Z,2020-03-30T17:36:56Z,431,0.09500002861022949,no
73,1585589937060,1585589876981,dummy,advanced,A1,1,2020-03-30T17:38:57Z,2020-03-30T17:37:56Z,432,0.07899999618530273,no
73,1585589997097,1585589937020,dummy,advanced,A1,1,2020-03-30T17:39:57Z,2020-03-30T17:38:57Z,433,0.07699990272521973,no
73,1585590057145,1585589997053,dummy,advanced,A1,1,2020-03-30T17:40:57Z,2020-03-30T17:39:57Z,434,0.09200000762939453,no
73,1585590117185,1585590057093,dummy,advanced,A1,1,2020-03-30T17:41:57Z,2020-03-30T17:40:57Z,435,0.09200000762939453,no
73,1585590177231,1585590117146,dummy,advanced,A1,1,2020-03-30T17:42:57Z,2020-03-30T17:41:57Z,436,0.08500003814697266,no
73,1585590237287,1585590177179,dummy,advanced,A1,1,2020-03-30T17:43:57Z,2020-03-30T17:42:57Z,437,0.10800004005432129,no
73,1585590297307,1585590237221,dummy,advanced,A1,1,2020-03-30T17:44:57Z,2020-03-30T17:43:57Z,438,0.08599996566772461,no
73,1585590357335,1585590297267,dummy,advanced,A1,1,2020-03-30T17:45:57Z,2020-03-30T17:44:57Z,439,0.06800007820129395,no
73,1585590417398,1585590357303,dummy,advanced,A1,1,2020-03-30T17:46:57Z,2020-03-30T17:45:57Z,440,0.09500002861022949,no
73,1585590477618,1585590417345,dummy,advanced,A1,1,2020-03-30T17:47:57Z,2020-03-30T17:46:57Z,441,0.27300000190734863,no
73,1585590538069,1585590477586,dummy,advanced,A1,1,2020-03-30T17:48:58Z,2020-03-30T17:47:57Z,442,0.4830000400543213,no
73,1585590598603,1585590538023,dummy,advanced,A1,1,2020-03-30T17:49:58Z,2020-03-30T17:48:58Z,443,0.5799999237060547,no
73,1585590658626,1585590598566,dummy,advanced,A1,1,2020-03-30T17:50:58Z,2020-03-30T17:49:58Z,444,0.059999942779541016,no
73,1585590718682,1585590658585,dummy,advanced,A1,1,2020-03-30T17:51:58Z,2020-03-30T17:50:58Z,445,0.0969998836517334,no
72,1585590778683,1585590718635,dummy,advanced,A1,1,2020-03-30T17:52:58Z,2020-03-30T17:51:58Z,446,0.04800009727478027,no
72,1585590839580,1585590778647,dummy,advanced,A1,1,2020-03-30T17:53:59Z,2020-03-30T17:52:58Z,447,0.932999849319458,no
72,1585590899606,1585590839548,dummy,advanced,A1,1,2020-03-30T17:54:59Z,2020-03-30T17:53:59Z,448,0.05799984931945801,no
72,1585590959647,1585590899561,dummy,advanced,A1,1,2020-03-30T17:55:59Z,2020-03-30T17:54:59Z,449,0.08599996566772461,no
72,1585591019711,1585590959603,dummy,advanced,A1,1,2020-03-30T17:56:59Z,2020-03-30T17:55:59Z,450,0.10800004005432129,no
72,1585591079710,1585591019640,dummy,advanced,A1,1,2020-03-30T17:57:59Z,2020-03-30T17:56:59Z,451,0.06999993324279785,no
71,1585591143918,1585591091200,dummy,advanced,A1,1,2020-03-30T17:59:03Z,2020-03-30T17:58:11Z,452,-7.2820000648498535,no
71,1585591207638,1585591091200,dummy,advanced,A1,1,2020-03-30T18:00:07Z,2020-03-30T17:58:11Z,453,56.437999963760376,yes
71,1585591271274,1585591222272,dummy,advanced,A1,1,2020-03-30T18:01:11Z,2020-03-30T18:00:22Z,454,-10.998000144958496,yes
71,1585591335044,1585591222272,dummy,advanced,A1,1,2020-03-30T18:02:15Z,2020-03-30T18:00:22Z,455,52.77199983596802,yes
70,1585591398752,1585591353344,dummy,advanced,A1,1,2020-03-30T18:03:18Z,2020-03-30T18:02:33Z,456,-14.592000007629395,yes
70,1585591462427,1585591353344,dummy,advanced,A1,1,2020-03-30T18:04:22Z,2020-03-30T18:02:33Z,457,49.08299994468689,yes
70,1585591526225,1585591484416,dummy,advanced,A1,1,2020-03-30T18:05:26Z,2020-03-30T18:04:44Z,458,-18.19099998474121,yes
70,1585591590129,1585591484416,dummy,advanced,A1,1,2020-03-30T18:06:30Z,2020-03-30T18:04:44Z,459,45.71300005912781,yes
70,1585591653984,1585591615488,dummy,advanced,A1,1,2020-03-30T18:07:33Z,2020-03-30T18:06:55Z,460,-21.503999948501587,yes
69,1585591713921,1585591653843,dummy,advanced,A1,1,2020-03-30T18:08:33Z,2020-03-30T18:07:33Z,461,0.07800006866455078,no
69,1585591774052,1585591713863,dummy,advanced,A1,1,2020-03-30T18:09:34Z,2020-03-30T18:08:33Z,462,0.18900012969970703,no
68,1585591834090,1585591774004,dummy,advanced,A1,1,2020-03-30T18:10:34Z,2020-03-30T18:09:34Z,463,0.08599996566772461,no
68,1585591894219,1585591834028,dummy,advanced,A1,1,2020-03-30T18:11:34Z,2020-03-30T18:10:34Z,464,0.19099998474121094,no
68,1585591954256,1585591894170,dummy,advanced,A1,1,2020-03-30T18:12:34Z,2020-03-30T18:11:34Z,465,0.08599996566772461,no
67,1585592014312,1585591954203,dummy,advanced,A1,1,2020-03-30T18:13:34Z,2020-03-30T18:12:34Z,466,0.10899996757507324,no
67,1585592074345,1585592014261,dummy,advanced,A1,1,2020-03-30T18:14:34Z,2020-03-30T18:13:34Z,467,0.0840001106262207,no
66,1585592134434,1585592074300,dummy,advanced,A1,1,2020-03-30T18:15:34Z,2020-03-30T18:14:34Z,468,0.13400006294250488,no
66,1585592194447,1585592134367,dummy,advanced,A1,1,2020-03-30T18:16:34Z,2020-03-30T18:15:34Z,469,0.07999992370605469,no
66,1585592254526,1585592194399,dummy,advanced,A1,1,2020-03-30T18:17:34Z,2020-03-30T18:16:34Z,470,0.127000093460083,no
66,1585592314544,1585592254476,dummy,advanced,A1,1,2020-03-30T18:18:34Z,2020-03-30T18:17:34Z,471,0.06799983978271484,no
66,1585592374851,1585592314490,dummy,advanced,A1,1,2020-03-30T18:19:34Z,2020-03-30T18:18:34Z,472,0.36100006103515625,no
66,1585592435840,1585592374812,dummy,advanced,A1,1,2020-03-30T18:20:35Z,2020-03-30T18:19:34Z,473,1.0279998779296875,no
66,1585592496362,1585592435792,dummy,advanced,A1,1,2020-03-30T18:21:36Z,2020-03-30T18:20:35Z,474,0.5699999332427979,no
66,1585592557035,1585592496316,dummy,advanced,A1,1,2020-03-30T18:22:37Z,2020-03-30T18:21:36Z,475,0.7190001010894775,no
66,1585592618074,1585592556993,dummy,advanced,A1,1,2020-03-30T18:23:38Z,2020-03-30T18:22:36Z,476,1.0809998512268066,no
66,1585592679037,1585592618026,dummy,advanced,A1,1,2020-03-30T18:24:39Z,2020-03-30T18:23:38Z,477,1.0109999179840088,no
66,1585592739064,1585592678988,dummy,advanced,A1,1,2020-03-30T18:25:39Z,2020-03-30T18:24:38Z,478,0.07599997520446777,no
66,1585592799345,1585592739015,dummy,advanced,A1,1,2020-03-30T18:26:39Z,2020-03-30T18:25:39Z,479,0.3299999237060547,no
66,1585592860315,1585592799312,dummy,advanced,A1,1,2020-03-30T18:27:40Z,2020-03-30T18:26:39Z,480,1.003000020980835,no
66,1585592921413,1585592860275,dummy,advanced,A1,1,2020-03-30T18:28:41Z,2020-03-30T18:27:40Z,481,1.1380000114440918,no
66,1585592982073,1585592921374,dummy,advanced,A1,1,2020-03-30T18:29:42Z,2020-03-30T18:28:41Z,482,0.6989998817443848,no
66,1585593042123,1585592982037,dummy,advanced,A1,1,2020-03-30T18:30:42Z,2020-03-30T18:29:42Z,483,0.08599996566772461,no
66,1585593102815,1585593042066,dummy,advanced,A1,1,2020-03-30T18:31:42Z,2020-03-30T18:30:42Z,484,0.749000072479248,no
66,1585593163034,1585593102770,dummy,advanced,A1,1,2020-03-30T18:32:43Z,2020-03-30T18:31:42Z,485,0.26399993896484375,no
66,1585593223327,1585593162995,dummy,advanced,A1,1,2020-03-30T18:33:43Z,2020-03-30T18:32:42Z,486,0.3320000171661377,no
66,1585593284443,1585593223267,dummy,advanced,A1,1,2020-03-30T18:34:44Z,2020-03-30T18:33:43Z,487,1.1760001182556152,no
66,1585593344645,1585593284399,dummy,advanced,A1,1,2020-03-30T18:35:44Z,2020-03-30T18:34:44Z,488,0.24600005149841309,no
66,1585593404690,1585593344605,dummy,advanced,A1,1,2020-03-30T18:36:44Z,2020-03-30T18:35:44Z,489,0.08500003814697266,no
66,1585593465508,1585593404635,dummy,advanced,A1,1,2020-03-30T18:37:45Z,2020-03-30T18:36:44Z,490,0.872999906539917,no
66,1585593526318,1585593465474,dummy,advanced,A1,1,2020-03-30T18:38:46Z,2020-03-30T18:37:45Z,491,0.8440001010894775,no
66,1585593587497,1585593526266,dummy,advanced,A1,1,2020-03-30T18:39:47Z,2020-03-30T18:38:46Z,492,1.2309999465942383,no
66,1585593648444,1585593587453,dummy,advanced,A1,1,2020-03-30T18:40:48Z,2020-03-30T18:39:47Z,493,0.9909999370574951,no
66,1585593708738,1585593648402,dummy,advanced,A1,1,2020-03-30T18:41:48Z,2020-03-30T18:40:48Z,494,0.3359999656677246,no
66,1585593768742,1585593708703,dummy,advanced,A1,1,2020-03-30T18:42:48Z,2020-03-30T18:41:48Z,495,0.03900003433227539,no
66,1585593828815,1585593768712,dummy,advanced,A1,1,2020-03-30T18:43:48Z,2020-03-30T18:42:48Z,496,0.10300016403198242,no
65,1585593888817,1585593828773,dummy,advanced,A1,1,2020-03-30T18:44:48Z,2020-03-30T18:43:48Z,497,0.04399991035461426,no
65,1585593948888,1585593888785,dummy,advanced,A1,1,2020-03-30T18:45:48Z,2020-03-30T18:44:48Z,498,0.10299992561340332,no
65,1585594009235,1585593948855,dummy,advanced,A1,1,2020-03-30T18:46:49Z,2020-03-30T18:45:48Z,499,0.37999987602233887,no
65,1585594070028,1585594009188,dummy,advanced,A1,1,2020-03-30T18:47:50Z,2020-03-30T18:46:49Z,500,0.8400001525878906,no
65,1585594130037,1585594069977,dummy,advanced,A1,1,2020-03-30T18:48:50Z,2020-03-30T18:47:49Z,501,0.059999942779541016,no
65,1585594190107,1585594129990,dummy,advanced,A1,1,2020-03-30T18:49:50Z,2020-03-30T18:48:49Z,502,0.11700010299682617,no
65,1585594250121,1585594190062,dummy,advanced,A1,1,2020-03-30T18:50:50Z,2020-03-30T18:49:50Z,503,0.05900001525878906,no
65,1585594310198,1585594250086,dummy,advanced,A1,1,2020-03-30T18:51:50Z,2020-03-30T18:50:50Z,504,0.1119999885559082,no
65,1585594370229,1585594310151,dummy,advanced,A1,1,2020-03-30T18:52:50Z,2020-03-30T18:51:50Z,505,0.07800006866455078,no
65,1585594430269,1585594370186,dummy,advanced,A1,1,2020-03-30T18:53:50Z,2020-03-30T18:52:50Z,506,0.08299994468688965,no
65,1585594490308,1585594430231,dummy,advanced,A1,1,2020-03-30T18:54:50Z,2020-03-30T18:53:50Z,507,0.07700014114379883,no
65,1585594550346,1585594490262,dummy,advanced,A1,1,2020-03-30T18:55:50Z,2020-03-30T18:54:50Z,508,0.0839998722076416,no
64,1585594610390,1585594550306,dummy,advanced,A1,1,2020-03-30T18:56:50Z,2020-03-30T18:55:50Z,509,0.0840001106262207,no
64,1585594670415,1585594610341,dummy,advanced,A1,1,2020-03-30T18:57:50Z,2020-03-30T18:56:50Z,510,0.07399988174438477,no
64,1585594730440,1585594670372,dummy,advanced,A1,1,2020-03-30T18:58:50Z,2020-03-30T18:57:50Z,511,0.06800007820129395,no
63,1585594790492,1585594730405,dummy,advanced,A1,1,2020-03-30T18:59:50Z,2020-03-30T18:58:50Z,512,0.08700013160705566,no
63,1585594850504,1585594790443,dummy,advanced,A1,1,2020-03-30T19:00:50Z,2020-03-30T18:59:50Z,513,0.06099987030029297,no
63,1585594910569,1585594850469,dummy,advanced,A1,1,2020-03-30T19:01:50Z,2020-03-30T19:00:50Z,514,0.09999990463256836,no
62,1585594970578,1585594910525,dummy,advanced,A1,1,2020-03-30T19:02:50Z,2020-03-30T19:01:50Z,515,0.05299997329711914,no
62,1585595030654,1585594970542,dummy,advanced,A1,1,2020-03-30T19:03:50Z,2020-03-30T19:02:50Z,516,0.1119999885559082,no
61,1585595090654,1585595030604,dummy,advanced,A1,1,2020-03-30T19:04:50Z,2020-03-30T19:03:50Z,517,0.04999995231628418,no
61,1585595150707,1585595090619,dummy,advanced,A1,1,2020-03-30T19:05:50Z,2020-03-30T19:04:50Z,518,0.08800005912780762,no
61,1585595210744,1585595150673,dummy,advanced,A1,1,2020-03-30T19:06:50Z,2020-03-30T19:05:50Z,519,0.0709998607635498,no
61,1585595270778,1585595210696,dummy,advanced,A1,1,2020-03-30T19:07:50Z,2020-03-30T19:06:50Z,520,0.0820000171661377,no
61,1585595330842,1585595270744,dummy,advanced,A1,1,2020-03-30T19:08:50Z,2020-03-30T19:07:50Z,521,0.09800004959106445,no
61,1585595390853,1585595330781,dummy,advanced,A1,1,2020-03-30T19:09:50Z,2020-03-30T19:08:50Z,522,0.07200002670288086,no
61,1585595450915,1585595390818,dummy,advanced,A1,1,2020-03-30T19:10:50Z,2020-03-30T19:09:50Z,523,0.0969998836517334,no
61,1585595510952,1585595450884,dummy,advanced,A1,1,2020-03-30T19:11:50Z,2020-03-30T19:10:50Z,524,0.06799983978271484,no
61,1585595571005,1585595510912,dummy,advanced,A1,1,2020-03-30T19:12:51Z,2020-03-30T19:11:50Z,525,0.09300017356872559,no
61,1585595631033,1585595570962,dummy,advanced,A1,1,2020-03-30T19:13:51Z,2020-03-30T19:12:50Z,526,0.0710000991821289,no
60,1585595691056,1585595630990,dummy,advanced,A1,1,2020-03-30T19:14:51Z,2020-03-30T19:13:50Z,527,0.06599998474121094,no
60,1585595751110,1585595691021,dummy,advanced,A1,1,2020-03-30T19:15:51Z,2020-03-30T19:14:51Z,528,0.08899998664855957,no
60,1585595811147,1585595751067,dummy,advanced,A1,1,2020-03-30T19:16:51Z,2020-03-30T19:15:51Z,529,0.08000016212463379,no
59,1585595871210,1585595811103,dummy,advanced,A1,1,2020-03-30T19:17:51Z,2020-03-30T19:16:51Z,530,0.10700011253356934,no
59,1585595931208,1585595871161,dummy,advanced,A1,1,2020-03-30T19:18:51Z,2020-03-30T19:17:51Z,531,0.04699993133544922,no
59,1585595991287,1585595931174,dummy,advanced,A1,1,2020-03-30T19:19:51Z,2020-03-30T19:18:51Z,532,0.11299991607666016,no
59,1585596051283,1585595991239,dummy,advanced,A1,1,2020-03-30T19:20:51Z,2020-03-30T19:19:51Z,533,0.04399991035461426,no
59,1585596112089,1585596051251,dummy,advanced,A1,1,2020-03-30T19:21:52Z,2020-03-30T19:20:51Z,534,0.8380000591278076,no
59,1585596172649,1585596112050,dummy,advanced,A1,1,2020-03-30T19:22:52Z,2020-03-30T19:21:52Z,535,0.5989999771118164,no
59,1585596233187,1585596172609,dummy,advanced,A1,1,2020-03-30T19:23:53Z,2020-03-30T19:22:52Z,536,0.5780000686645508,no
59,1585596293375,1585596233144,dummy,advanced,A1,1,2020-03-30T19:24:53Z,2020-03-30T19:23:53Z,537,0.23099994659423828,no
59,1585596354059,1585596293335,dummy,advanced,A1,1,2020-03-30T19:25:54Z,2020-03-30T19:24:53Z,538,0.7239999771118164,no
59,1585596414300,1585596354020,dummy,advanced,A1,1,2020-03-30T19:26:54Z,2020-03-30T19:25:54Z,539,0.2799999713897705,no
59,1585596475218,1585596414253,dummy,advanced,A1,1,2020-03-30T19:27:55Z,2020-03-30T19:26:54Z,540,0.9649999141693115,no
59,1585596536265,1585596475175,dummy,advanced,A1,1,2020-03-30T19:28:56Z,2020-03-30T19:27:55Z,541,1.0900001525878906,no
59,1585596600581,1585596596224,dummy,advanced,A1,1,2020-03-30T19:30:00Z,2020-03-30T19:29:56Z,542,-55.64299988746643,yes
61,1585596660373,1585596600273,dummy,advanced,A1,1,2020-03-30T19:31:00Z,2020-03-30T19:30:00Z,543,0.09999990463256836,no
61,1585596721565,1585596660286,dummy,advanced,A1,1,2020-03-30T19:32:01Z,2020-03-30T19:31:00Z,544,1.2790000438690186,no
63,1585596781668,1585596721514,dummy,advanced,A1,1,2020-03-30T19:33:01Z,2020-03-30T19:32:01Z,545,0.15400004386901855,no
63,1585596841713,1585596781623,dummy,advanced,A1,1,2020-03-30T19:34:01Z,2020-03-30T19:33:01Z,546,0.090000152587890625,no
65,1585596901784,1585596841664,dummy,advanced,A1,1,2020-03-30T19:35:01Z,2020-03-30T19:34:01Z,547,0.11999988555908203,no
65,1585596962287,1585596901721,dummy,advanced,A1,1,2020-03-30T19:36:02Z,2020-03-30T19:35:01Z,548,0.5659999847412109,no
66,1585597022349,1585596962244,dummy,advanced,A1,1,2020-03-30T19:37:02Z,2020-03-30T19:36:02Z,549,0.10500001907348633,no
67,1585597082391,1585597022293,dummy,advanced,A1,1,2020-03-30T19:38:02Z,2020-03-30T19:37:02Z,550,0.09800004959106445,no
68,1585597143193,1585597082337,dummy,advanced,A1,1,2020-03-30T19:39:03Z,2020-03-30T19:38:02Z,551,0.8560001850128174,no
69,1585597203247,1585597143144,dummy,advanced,A1,1,2020-03-30T19:40:03Z,2020-03-30T19:39:03Z,552,0.10299992561340332,no
70,1585597264008,1585597203180,dummy,advanced,A1,1,2020-03-30T19:41:04Z,2020-03-30T19:40:03Z,553,0.8279998302459717,no
71,1585597324021,1585597263948,dummy,advanced,A1,1,2020-03-30T19:42:04Z,2020-03-30T19:41:03Z,554,0.07299995422363281,no
72,1585597384003,1585597323974,dummy,advanced,A1,1,2020-03-30T19:43:04Z,2020-03-30T19:42:03Z,555,0.029000043869018555,no
73,1585597444121,1585597383925,dummy,advanced,A1,1,2020-03-30T19:44:04Z,2020-03-30T19:43:03Z,556,0.1960000991821289,no
74,1585597504148,1585597444064,dummy,advanced,A1,1,2020-03-30T19:45:04Z,2020-03-30T19:44:04Z,557,0.0840001106262207,no
75,1585597564198,1585597504091,dummy,advanced,A1,1,2020-03-30T19:46:04Z,2020-03-30T19:45:04Z,558,0.10699987411499023,no
76,1585597624269,1585597564158,dummy,advanced,A1,1,2020-03-30T19:47:04Z,2020-03-30T19:46:04Z,559,0.11100006103515625,no
77,1585597684300,1585597624198,dummy,advanced,A1,1,2020-03-30T19:48:04Z,2020-03-30T19:47:04Z,560,0.10199999809265137,no
78,1585597744353,1585597684248,dummy,advanced,A1,1,2020-03-30T19:49:04Z,2020-03-30T19:48:04Z,561,0.10500001907348633,no
78,1585597804389,1585597744308,dummy,advanced,A1,1,2020-03-30T19:50:04Z,2020-03-30T19:49:04Z,562,0.08099985122680664,no
79,1585597864442,1585597804349,dummy,advanced,A1,1,2020-03-30T19:51:04Z,2020-03-30T19:50:04Z,563,0.09299993515014648,no
80,1585597924503,1585597864395,dummy,advanced,A1,1,2020-03-30T19:52:04Z,2020-03-30T19:51:04Z,564,0.10800004005432129,no
81,1585597984545,1585597924440,dummy,advanced,A1,1,2020-03-30T19:53:04Z,2020-03-30T19:52:04Z,565,0.10500001907348633,no
82,1585598045303,1585597984486,dummy,advanced,A1,1,2020-03-30T19:54:05Z,2020-03-30T19:53:04Z,566,0.8169999122619629,no
83,1585598105345,1585598045257,dummy,advanced,A1,1,2020-03-30T19:55:05Z,2020-03-30T19:54:05Z,567,0.08800005912780762,no
84,1585598166175,1585598105288,dummy,advanced,A1,1,2020-03-30T19:56:06Z,2020-03-30T19:55:05Z,568,0.8869998455047607,no
84,1585598226282,1585598166127,dummy,advanced,A1,1,2020-03-30T19:57:06Z,2020-03-30T19:56:06Z,569,0.1549999713897705,no
85,1585598286328,1585598226243,dummy,advanced,A1,1,2020-03-30T19:58:06Z,2020-03-30T19:57:06Z,570,0.08500003814697266,no
85,1585598346721,1585598286273,dummy,advanced,A1,1,2020-03-30T19:59:06Z,2020-03-30T19:58:06Z,571,0.4479999542236328,no
86,1585598406767,1585598346672,dummy,advanced,A1,1,2020-03-30T20:00:06Z,2020-03-30T19:59:06Z,572,0.09500002861022949,no
87,1585598466833,1585598406707,dummy,advanced,A1,1,2020-03-30T20:01:06Z,2020-03-30T20:00:06Z,573,0.12599992752075195,no
87,1585598526895,1585598466773,dummy,advanced,A1,1,2020-03-30T20:02:06Z,2020-03-30T20:01:06Z,574,0.12199997901916504,no
88,1585598591357,1585598562304,dummy,advanced,A1,1,2020-03-30T20:03:11Z,2020-03-30T20:02:42Z,575,-30.9469997882843,yes
89,1585598651273,1585598591183,dummy,advanced,A1,1,2020-03-30T20:04:11Z,2020-03-30T20:03:11Z,576,0.08999991416931152,no
89,1585598711448,1585598651201,dummy,advanced,A1,1,2020-03-30T20:05:11Z,2020-03-30T20:04:11Z,577,0.24699997901916504,no
89,1585598771551,1585598711390,dummy,advanced,A1,1,2020-03-30T20:06:11Z,2020-03-30T20:05:11Z,578,0.16100001335144043,no
90,1585598831703,1585598771498,dummy,advanced,A1,1,2020-03-30T20:07:11Z,2020-03-30T20:06:11Z,579,0.2050001621246338,no
90,1585598891765,1585598831658,dummy,advanced,A1,1,2020-03-30T20:08:11Z,2020-03-30T20:07:11Z,580,0.10700011253356934,no
91,1585598951816,1585598891716,dummy,advanced,A1,1,2020-03-30T20:09:11Z,2020-03-30T20:08:11Z,581,0.09999990463256836,no
91,1585599011841,1585598951739,dummy,advanced,A1,1,2020-03-30T20:10:11Z,2020-03-30T20:09:11Z,582,0.10199999809265137,no
92,1585599072014,1585599011795,dummy,advanced,A1,1,2020-03-30T20:11:12Z,2020-03-30T20:10:11Z,583,0.21899986267089844,no
92,1585599131960,1585599071871,dummy,advanced,A1,1,2020-03-30T20:12:11Z,2020-03-30T20:11:11Z,584,0.08899998664855957,no
92,1585599192098,1585599131904,dummy,advanced,A1,1,2020-03-30T20:13:12Z,2020-03-30T20:12:11Z,585,0.1940000057220459,no
93,1585599252121,1585599192050,dummy,advanced,A1,1,2020-03-30T20:14:12Z,2020-03-30T20:13:12Z,586,0.0710000991821289,no
93,1585599312159,1585599252078,dummy,advanced,A1,1,2020-03-30T20:15:12Z,2020-03-30T20:14:12Z,587,0.08099985122680664,no
92,1585599372191,1585599312121,dummy,advanced,A1,1,2020-03-30T20:16:12Z,2020-03-30T20:15:12Z,588,0.06999993324279785,no
92,1585599432235,1585599372146,dummy,advanced,A1,1,2020-03-30T20:17:12Z,2020-03-30T20:16:12Z,589,0.08899998664855957,no
92,1585599492259,1585599432193,dummy,advanced,A1,1,2020-03-30T20:18:12Z,2020-03-30T20:17:12Z,590,0.06599998474121094,no
92,1585599552319,1585599492221,dummy,advanced,A1,1,2020-03-30T20:19:12Z,2020-03-30T20:18:12Z,591,0.09800004959106445,no
92,1585599612338,1585599552270,dummy,advanced,A1,1,2020-03-30T20:20:12Z,2020-03-30T20:19:12Z,592,0.06800007820129395,no
92,1585599672394,1585599612290,dummy,advanced,A1,1,2020-03-30T20:21:12Z,2020-03-30T20:20:12Z,593,0.10400009155273437,no
92,1585599732407,1585599672350,dummy,advanced,A1,1,2020-03-30T20:22:12Z,2020-03-30T20:21:12Z,594,0.057000160217285156,no
92,1585599793647,1585599732366,dummy,advanced,A1,1,2020-03-30T20:23:13Z,2020-03-30T20:22:12Z,595,1.2810001373291016,no
92,1585599854256,1585599793560,dummy,advanced,A1,1,2020-03-30T20:24:14Z,2020-03-30T20:23:13Z,596,0.6960000991821289,no
92,1585599914453,1585599854210,dummy,advanced,A1,1,2020-03-30T20:25:14Z,2020-03-30T20:24:14Z,597,0.24300003051757813,no
